,Kvadrata,Broj soba,Latitude,Longitude,Sprat,Balkon,Lift,Novogradnja,Plin,Podrum/Tavan,Vrsta grijanja,cluster,Cijena
4754,93.0,4.0,43.85384347,18.3792099,8,1.0,1.0,0,1.0,1.0,4.0,23,186000.0
4755,92.0,4.0,43.85236199,18.377858,1,1.0,0,0,0,1.0,4.0,23,199000.0
4756,54.0,2.0,43.85561848,18.38149931,11,1.0,1.0,0,0,0,4.0,23,110000.0
4757,80.0,2.0,43.85523166,18.38465359,2,0,0,0,1.0,0,5.0,23,135000.0
4758,80.0,2.0,43.85516977,18.38467504,2,0,0,0,0,0,5.0,23,135000.0
4759,72.0,3.0,43.85438739,18.38476302,10,1.0,1.0,0,0,1.0,4.0,23,149000.0
4760,60.0,3.0,43.85647302,18.38223268,4,1.0,0,0,0,1.0,4.0,23,123000.0
4761,60.0,3.0,43.85533224,18.38359836,4,1.0,0,0,0,0,4.0,23,120000.0
4763,42.0,1.5,43.85506145,18.37969686,18,0,1.0,0,0,0,4.0,23,75000.0
4764,70.0,3.0,43.85330534,18.38251077,8,1.0,1.0,0,0,1.0,4.0,23,135000.0
4765,65.0,2.0,43.85712373,18.37930646,3,1.0,0,0,1.0,1.0,5.0,23,120000.0
4767,56.0,2.0,43.85425265,18.3784454,4,1.0,0,0,0,1.0,5.0,23,92000.0
4768,56.0,2.0,43.8540485,18.38359799,0,0,0,0,0,0,4.0,23,112000.0
4771,56.0,2.0,43.85479808,18.37835957,1,1.0,0,0,1.0,1.0,1.0,23,105000.0
4772,54.0,2.0,43.85576901,18.37945391,0,0,0,0,0,0,4.0,23,110000.0
4773,93.0,4.0,43.85413074,18.38277963,1,1.0,1.0,0,0,1.0,4.0,23,199999.0
4774,53.0,3.0,43.85099545,18.38392784,5,1.0,0,0,0,1.0,1.0,23,160000.0
4775,50.0,2.0,43.84963458,18.37960687,9,1.0,1.0,0,0,1.0,4.0,23,110000.0
4776,66.0,3.0,43.85394405,18.38030424,0,1.0,1.0,0,0,1.0,4.0,23,132000.0
4777,65.0,3.0,43.85269692,18.38227393,7,1.0,1.0,0,0,1.0,4.0,23,125000.0
4778,65.0,2.0,43.85465043,18.37961318,0,0,0,0,1.0,1.0,3.0,23,105000.0
4779,42.0,1.5,43.855267,18.38188138,5,0,1.0,0,0,1.0,4.0,23,82500.0
4780,32.0,1.0,43.85551945,18.385663,0,0,0,0,0,1.0,5.0,23,56000.0
4781,65.0,2.0,43.85580082,18.37932792,1,0,0,0,1.0,1.0,1.0,23,105000.0
4782,65.0,2.0,43.85596328,18.37932792,1,0,0,0,1.0,1.0,1.0,23,105000.0
4783,65.0,3.0,43.85354948,18.37977853,7,1.0,1.0,0,0,0,4.0,23,125000.0
4784,55.0,2.0,43.85547375,18.38100231,0,1.0,1.0,0,0,0,4.0,23,120000.0
4785,68.0,3.0,43.8534403,18.38143875,8,1.0,1.0,0,0,0,4.0,23,196000.0
4786,72.0,3.0,43.85445027,18.3847678,13,0,0,0,0,0,4.0,23,140900.0
4787,55.0,2.0,43.85489565,18.38017549,13,0,1.0,0,0,0,4.0,23,85250.0
4788,56.0,2.0,43.85604065,18.38321176,9,0,1.0,0,0,1.0,4.0,23,110000.0
4791,65.0,2.0,43.8546427,18.37948443,0,0,0,0,1.0,1.0,3.0,23,110000.0
4792,66.0,3.0,43.85352088,18.3798814,7,1.0,1.0,0,0,0,4.0,23,125000.0
4793,53.0,2.0,43.85084157,18.38321176,12,1.0,1.0,0,0,0,4.0,23,90000.0
4794,74.0,3.0,43.85332845,18.38046934,3,1.0,1.0,0,0,0,4.0,23,33300.0
4795,65.0,2.0,43.8557458,18.37936808,1,0,0,0,1.0,0,3.0,23,110000.0
4796,78.0,4.0,43.85541635,18.38458063,20,0,0,0,0,0,4.0,23,185000.0
4797,56.0,2.0,43.85475639,18.37848034,1,0,0,0,0,0,6.0,23,90000.0
4798,56.0,2.0,43.85472545,18.37960687,1,0,0,0,0,0,3.0,23,105000.0
4799,52.0,1.0,43.8549222,18.37971832,1,0,0,0,0,0,2.0,23,110000.0
4800,78.0,3.0,43.85291507,18.37977853,8,0,0,0,0,0,4.0,23,153000.0
4801,72.0,3.0,43.85352541,18.38412096,13,0,0,0,0,0,4.0,23,126000.0
4802,67.0,3.0,43.85694913,18.38222887,11,0,1.0,1.0,0,0,4.0,23,200000.0
4809,71.0,3.0,43.85405924,18.37850978,2,1.0,0,0,1.0,1.0,1.0,23,149000.0
4812,62.0,2.0,43.8559246,18.38226762,4,1.0,1.0,1.0,0,0,4.0,23,168000.0
4813,63.0,2.0,43.85481742,18.38386347,2,1.0,1.0,1.0,1.0,0,3.0,23,162000.0
4816,73.0,4.0,43.85356022,18.3845823,17,0,1.0,0,0,1.0,4.0,23,154000.0
4817,62.0,2.0,43.85639488,18.3822469,4,1.0,1.0,1.0,0,0,4.0,23,168000.0
4822,66.0,3.0,43.88152017,18.39764823,2,1.0,0,1.0,1.0,1.0,1.0,24,125400.0
4823,76.0,3.0,43.88085512,18.39342107,1,0,0,0,1.0,0,1.0,24,45600.0
4825,68.0,3.0,43.88076233,18.39857091,3,1.0,0,1.0,1.0,1.0,1.0,24,136500.0
4831,58.0,2.0,43.88199962,18.39792718,0,0,0,1.0,1.0,1.0,3.0,24,140000.0
4832,53.0,2.0,43.88152791,18.39763751,2,1.0,0,1.0,1.0,0,1.0,24,125000.0
4833,68.0,3.0,43.88029833,18.40054502,4,1.0,0,0,1.0,1.0,1.0,24,135000.0
4855,51.0,2.0,43.8815975,18.3974122,2,1.0,1.0,1.0,1.0,0,3.0,24,125000.0
4856,89.0,4.0,43.88116445,18.39569559,1,1.0,0,0,1.0,1.0,3.0,24,178000.0
4857,89.0,4.0,43.88170577,18.39816322,1,1.0,0,1.0,1.0,0,1.0,24,180000.0
4858,89.0,4.0,43.88172123,18.39754095,1,1.0,0,1.0,1.0,0,1.0,24,180000.0
4859,89.0,4.0,43.88175216,18.39706888,1,1.0,0,0,1.0,0,3.0,24,180000.0
4860,49.0,2.0,43.88165937,18.39754095,2,0,0,0,1.0,0,1.0,24,119500.0
4861,89.0,4.0,43.8804066,18.39786281,1,1.0,0,1.0,1.0,0,1.0,24,180000.0
4862,80.0,3.0,43.88046847,18.399794,3,1.0,0,1.0,1.0,0,1.0,24,176000.0
4863,66.0,2.0,43.88069604,18.39811251,1,1.0,0,1.0,1.0,0,1.0,24,125000.0
4864,67.0,3.0,43.88161297,18.3975624,2,0,0,1.0,1.0,0,3.0,24,140000.0
4865,61.0,2.0,43.88077779,18.399869100000004,2,1.0,0,1.0,0,0,1.0,24,120000.0
4866,67.0,3.0,43.880453,18.39758386,3,1.0,0,1.0,0,0,3.0,24,140000.0
4867,66.0,2.0,43.88162844,18.39676847,1,1.0,0,1.0,1.0,1.0,3.0,24,125000.0
4868,84.0,3.0,43.88126498,18.39790573,1,1.0,0,0,1.0,1.0,3.0,24,160000.0
4869,66.0,3.0,43.88182949,18.39900007,1,1.0,0,0,0,1.0,1.0,24,127000.0
4870,66.0,3.0,43.88165937,18.39691867,1,1.0,0,1.0,0,1.0,1.0,24,127000.0
4871,68.0,3.0,43.88049167,18.40053429,4,1.0,0,0,1.0,1.0,1.0,24,139000.0
4872,30.0,1.0,43.87819367,18.40148842,2,0,0,0,1.0,0,3.0,24,59000.0
4874,66.0,3.0,43.88039113,18.39196195,1,1.0,0,1.0,1.0,1.0,1.0,24,133000.0
4879,80.0,3.0,43.8804066,18.39949359,1,1.0,0,1.0,1.0,0,3.0,24,180000.0
4880,80.0,3.0,43.8817135,18.39680066,1,1.0,0,1.0,1.0,0,3.0,24,183000.0
4881,80.0,3.0,43.8804066,18.3996438,0,1.0,0,1.0,1.0,0,3.0,24,178000.0
4882,79.0,3.0,43.88044913,18.40058257,3,1.0,0,0,1.0,0,1.0,24,165000.0
4889,121.0,4.0,43.8800818,18.39625349,2,1.0,1.0,1.0,1.0,1.0,1.0,24,460000.0
4891,120.0,4.0,43.87981887,18.39878549,1,1.0,1.0,1.0,1.0,1.0,2.0,24,460000.0
4893,62.0,3.0,43.8816903,18.39496603,0,1.0,1.0,1.0,0,0,2.0,24,167400.0
4897,109.0,4.0,43.88176763,18.39422574,3,1.0,1.0,1.0,0,1.0,6.0,24,289900.0
4898,85.0,2.0,43.8817251,18.3984368,2,1.0,1.0,1.0,1.0,0,3.0,24,204000.0
4899,60.0,1.5,43.88168257,18.39846363,3,1.0,1.0,1.0,1.0,0,3.0,24,144000.0
4900,58.0,1.0,43.8816671,18.3984529,0,1.0,1.0,1.0,1.0,0,3.0,24,139200.0
4901,135.0,4.0,43.8816903,18.39844753,4,1.0,1.0,1.0,1.0,0,3.0,24,405000.0
4906,86.0,3.0,43.87988074,18.39949359,0,1.0,1.0,1.0,1.0,1.0,1.0,24,200000.0
4907,98.0,3.0,43.88085126,18.400427,2,1.0,0,0,1.0,1.0,1.0,24,160000.0
4908,72.0,3.0,43.88170473,18.39593053,3,0,0,1.0,1.0,1.0,1.0,24,160000.0
4909,66.0,2.0,43.88145831,18.39704742,1,1.0,1.0,1.0,1.0,1.0,3.0,24,125000.0
4910,67.0,2.0,43.88162844,18.3978199,3,1.0,0,1.0,0,0,1.0,24,134000.0
4913,66.0,3.0,43.88081646,18.39825978,1,1.0,0,1.0,1.0,1.0,3.0,24,125400.0
4918,80.0,4.0,43.85580989,18.41864457,2,0,0,0,1.0,1.0,1.0,25,210000.0
4919,95.0,4.0,43.85420070000001,18.41889133,1,1,1,1,1.0,1.0,6.0,25,294500.0
4920,90.0,3.0,43.85364366,18.41159572,3,1,1,1,1.0,0,1.0,25,269100.0
4921,81.0,3.0,43.85359724,18.41165473,5,1,1,1,0,0,1.0,25,242190.0
4928,79.0,4.0,43.85497126,18.41674771,7,0,1,0,0,0,4.0,25,190000.0
4929,66.0,3.0,43.85503206,18.4185449,0,0,0,1,1.0,0,1.0,25,52800.0
4931,40.0,2.0,43.8545524,18.41748476,6,0,1,0,0,0,4.0,25,113000.0
4978,107.0,4.0,43.85602651,18.41874649,0,0,0,0,1.0,1.0,1.0,25,330000.0
4979,41.0,2.0,43.85439798,18.41775944,4,0,0,1,1.0,0,3.0,25,159000.0
4980,94.0,3.0,43.85495888,18.4180974,0,0,0,0,1.0,0,3.0,25,258500.0
4983,41.0,2.0,43.85429353,18.4177648,4,0,1,0,1.0,1.0,1.0,25,158000.0
4984,46.0,2.0,43.85428579999999,18.4177648,4,0,1,0,1.0,1.0,1.0,25,178000.0
4985,66.0,3.0,43.85523853,18.41751125,0,0,0,1,1.0,0,1.0,25,200000.0
4986,41.0,2.0,43.85449469,18.4177648,4,0,0,0,1.0,0,1.0,25,159000.0
4988,48.0,2.0,43.85270364,18.41133286,4,1,1,1,1.0,0,1.0,25,168480.0
4991,90.0,3.0,43.85489699,18.41848363,8,0,1,0,1.0,0,1.0,25,235000.0
4992,46.0,2.0,43.85433995,18.41774334,4,0,0,1,1.0,0,3.0,25,178000.0
4993,66.0,3.0,43.85420070000001,18.41097345,1,0,0,0,1.0,0,3.0,25,165000.0
4994,45.0,2.0,43.85462621,18.41778626,4,0,0,0,1.0,0,1.0,25,178000.0
4995,79.0,4.0,43.85533023,18.41573705,8,1,1,0,0,1.0,4.0,25,200000.0
4996,80.0,3.0,43.85480415,18.41689577,8,0,1,0,0,0,4.0,25,226600.0
4997,68.0,2.0,43.85356629,18.42155208,2,1,0,0,1.0,1.0,1.0,25,150000.0
4998,78.0,4.0,43.85423938,18.41915955,2,1,0,0,1.0,1.0,1.0,25,195000.0
4999,126.0,3.0,43.8588889,18.41500749,3,0,0,0,1.0,1.0,3.0,25,440000.0
5000,112.0,4.0,43.85585631,18.41866602,2,1,0,0,1.0,0,3.0,25,245000.0
5001,99.0,3.0,43.85644305,18.41728396,2,0,0,0,1.0,0,1.0,25,279000.0
5002,47.0,1.5,43.85737262,18.41127386,0,0,0,0,1.0,0,3.0,25,84000.0
5003,55.0,2.0,43.85546949,18.41833343,1,1,0,0,0,1.0,4.0,25,126500.0
5004,51.0,2.0,43.8550053,18.42090835,0,1,0,0,0,1.0,4.0,25,139000.0
5005,78.0,4.0,43.85587178,18.41855874,3,0,0,0,1.0,1.0,1.0,25,212000.0
5007,75.0,3.0,43.85536118,18.41554393,0,0,0,0,0,0,5.0,25,190000.0
5008,120.0,3.0,43.85415428,18.41837635,1,1,1,1,1.0,0,1.0,25,402000.0
5010,129.0,4.0,43.85898173,18.41788282,1,0,0,0,0,1.0,3.0,25,361200.0
5011,77.0,3.0,43.85027316,18.41961449,0,0,0,0,1.0,1.0,3.0,25,65000.0
5012,121.0,5.0,43.85495114,18.41937413,2,1,0,0,0,0,5.0,25,302000.0
5013,68.0,3.0,43.85688137,18.41849436,2,1,0,0,1.0,1.0,3.0,25,200000.0
5014,150.0,5.0,43.8550169,18.41956725,0,1,0,0,1.0,1.0,3.0,25,450000.0
5015,94.0,3.0,43.85554685,18.41773262,2,0,0,0,1.0,1.0,1.0,25,188000.0
5016,77.0,2.0,43.85362818,18.41580142,2,1,0,0,1.0,1.0,1.0,25,142000.0
5019,80.0,4.0,43.85478868,18.41670265,8,1,1,0,0,0,4.0,25,200000.0
5021,80.0,4.0,43.85495888,18.41874113,8,0,0,0,0,0,1.0,25,226000.0
5022,64.0,2.0,43.85531326,18.41588926,2,0,0,0,1.0,1.0,5.0,25,137600.0
5023,94.0,3.0,43.85551591,18.41807594,2,0,0,0,1.0,1.0,5.0,25,188000.0
5024,90.0,4.0,43.85461847,18.41711034,8,1,0,0,0,0,3.0,25,200000.0
5025,124.0,4.0,43.85640914,18.41527462,3,1,0,0,1.0,0,1.0,25,349000.0
5026,100.0,4.0,43.85457979,18.4180974,3,1,0,0,0,0,2.0,25,320000.0
5027,55.0,2.0,43.85588725,18.42028608,5,0,1,0,0,0,4.0,25,120000.0
5028,121.0,4.0,43.85504398,18.4194385,2,1,0,0,0,1.0,6.0,25,290400.0
5029,132.0,5.0,43.85514456,18.42090835,0,0,1,0,0,0,1.0,25,160000.0
5036,90.0,3.0,43.85288546,18.41127386,4,1,1,1,1.0,0,1.0,25,288000.0
5040,41.0,2.0,43.85588603,18.42063136,6,0,1,1,1.0,1.0,5.0,25,134460.0
5041,81.0,4.0,43.85273459,18.41061403,0,1,1,1,1.0,0,1.0,25,259200.0
5046,67.0,3.0,43.85545401,18.41871967,0,0,0,1,1.0,1.0,1.0,25,205000.0
5047,39.0,2.0,43.85275393,18.41089835,5,1,1,1,1.0,0,1.0,25,124448.0
5049,60.0,2.0,43.85285451,18.41088762,4,1,1,1,1.0,0,1.0,25,192000.0
5057,76.0,3.0,43.85256051,18.41135432,1,1,1,1,1.0,0,3.0,25,281200.0
5062,49.0,2.0,43.85279261,18.41063013,4,1,1,1,1.0,0,1.0,25,156800.0
5063,52.0,2.0,43.85288546,18.41088762,1,0,1,1,1.0,0,1.0,25,166400.0
5064,69.0,3.0,43.85274619,18.41071596,3,0,1,1,1.0,0,1.0,25,220800.0
5065,76.0,3.0,43.85273072,18.41088762,2,0,1,1,1.0,0,1.0,25,243200.0
5066,77.0,3.0,43.85282356,18.41088762,4,0,1,1,1.0,0,1.0,25,246400.0
5067,80.0,3.0,43.85471131,18.41790428,2,0,0,0,0,0,6.0,25,290160.0
5080,59.0,3.0,43.83475073,18.32151432,13,1.0,1.0,1.0,1.0,0,1.0,26,82000.0
5081,47.0,2.0,43.83519079,18.31935789,1,0,0,1.0,0,0,2.0,26,108000.0
5082,46.0,2.0,43.83122825,18.3202162,0,0,0,0,1.0,0,3.0,26,108000.0
5084,60.0,2.0,43.84165244,18.32515374,4,1.0,1.0,1.0,1.0,1.0,3.0,26,120000.0
5085,54.0,2.0,43.83938963,18.315663,3,1.0,1.0,1.0,1.0,0,1.0,26,110000.0
5086,66.0,3.0,43.83682817,18.32457807,10,1.0,1.0,1.0,0,0,2.0,26,110000.0
5094,55.0,2.0,43.83977075,18.32608339,3,1.0,1.0,1.0,1.0,0,3.0,26,107000.0
5095,103.0,4.0,43.8393311,18.32544562,10,1.0,1.0,1.0,0,0,2.0,26,190000.0
5096,65.0,3.0,43.84148108,18.32456535,5,1.0,1.0,0,1.0,1.0,1.0,26,130000.0
5097,80.0,3.0,43.8408436,18.32465102,7,1.0,1.0,1.0,1.0,0,3.0,26,170000.0
5098,39.0,1.5,43.84137404,18.31463096,4,0,1.0,1.0,1.0,0,3.0,26,60000.0
5100,66.0,3.0,43.84050282,18.3259004,9,1.0,1.0,1.0,0,0,4.0,26,97000.0
5102,76.0,3.0,43.84285784,18.33133307,8,1.0,1.0,1.0,0,0,4.0,26,160500.0
5110,87.0,4.0,43.8409407,18.32548854,5,1.0,1.0,1.0,1.0,0,1.0,26,200000.0
5111,42.0,2.0,43.84012043,18.32487699,8,1.0,1.0,1.0,0,0,2.0,26,80000.0
5112,103.0,4.0,43.84115737,18.32651851,10,1.0,1.0,1.0,0,0,2.0,26,190000.0
5113,64.0,2.0,43.84227168,18.33355662,8,1.0,1.0,1.0,0,0,2.0,26,115000.0
5114,50.0,1.0,43.83959234,18.32566939,7,1.0,1.0,1.0,0,0,2.0,26,95000.0
5115,51.0,3.0,43.84118832,18.32784888,13,1.0,1.0,1.0,0,0,4.0,26,89000.0
5116,49.0,2.0,43.84087455,18.32588484,2,1.0,1.0,1.0,0,0,2.0,26,82400.0
5117,49.0,2.0,43.84065788,18.32571317,2,1.0,1.0,1.0,0,0,2.0,26,82400.0
5118,31.0,0.5,43.84063116,18.32518813,1,1.0,1.0,1.0,0,0,2.0,26,69000.0
5119,31.0,0.5,43.84131213,18.32559583,1,1.0,1.0,1.0,0,0,2.0,26,69000.0
5120,29.0,0.5,43.83728809,18.32432982,3,1.0,1.0,1.0,0,0,2.0,26,53000.0
5121,52.0,3.0,43.84123475,18.3263683,13,1.0,1.0,1.0,0,0,2.0,26,99000.0
5123,57.0,3.0,43.8403923,18.32564995,5,1.0,1.0,1.0,0,0,2.0,26,92000.0
5124,65.0,3.0,43.84083672,18.3258393,13,1.0,1.0,1.0,0,0,2.0,26,110500.0
5125,54.0,2.0,43.84230263,18.33518741,8,1.0,1.0,1.0,0,0,2.0,26,92000.0
5126,54.0,2.0,43.84268953,18.33182928,8,1.0,1.0,1.0,0,0,2.0,26,92000.0
5127,66.0,3.0,43.8393311,18.32235572,11,1.0,1.0,1.0,0,0,2.0,26,112000.0
5128,59.0,3.0,43.83366621,18.31656215,13,1.0,1.0,1.0,1.0,0,1.0,26,84000.0
5129,96.0,4.0,43.83372039,18.31262466,3,1.0,0,1.0,1.0,0,3.0,26,182400.0
5130,37.0,1.0,43.83555457,18.31909415,9,0,1.0,1.0,0,0,4.0,26,63000.0
5131,40.0,0.5,43.84233358,18.33239791,12,0,1.0,1.0,0,0,4.0,26,75000.0
5132,67.0,3.0,43.84022876,18.32409379,3,1.0,1.0,1.0,1.0,0,3.0,26,113900.0
5133,60.0,3.0,43.84019007,18.3127856,4,1.0,1.0,1.0,1.0,0,3.0,26,102000.0
5134,35.0,0.5,43.84075074,18.32547714,7,0,1.0,0,0,0,4.0,26,63000.0
5135,67.0,3.0,43.84143595,18.32475898,7,1.0,1.0,1.0,1.0,1.0,1.0,26,119000.0
5136,57.0,2.0,43.83979541,18.32529542,9,1.0,1.0,0,0,0,2.0,26,90000.0
5187,32.0,0.5,43.83536883,18.32132575,5,1.0,1.0,0,0,1.0,2.0,26,60000.0
5188,64.0,2.0,43.84287101,18.33691408,8,1.0,1.0,1.0,1.0,1.0,1.0,26,96000.0
5189,59.0,3.0,43.84234568,18.33302226,9,1.0,1.0,1.0,1.0,0,4.0,26,105000.0
5190,87.0,4.0,43.84138952,18.3245444,5,1.0,1.0,1.0,1.0,0,3.0,26,140000.0
5191,64.0,2.0,43.8431383,18.33529021,8,1.0,1.0,1.0,1.0,0,2.0,26,108000.0
5192,63.0,2.0,43.84316592,18.33291497,13,1.0,1.0,1.0,1.0,0,4.0,26,109900.0
5193,76.0,3.0,43.84304211,18.33111253,6,1.0,1.0,1.0,1.0,0,3.0,26,119000.0
5194,30.0,0.5,43.84065874,18.32551208,1,1.0,1.0,1.0,0,0,2.0,26,63000.0
5195,63.0,3.0,43.84157911,18.32483944,9,1.0,1.0,1.0,0,0,2.0,26,120000.0
5196,50.0,2.0,43.84019781,18.32561728,6,1.0,1.0,1.0,0,0,4.0,26,87000.0
5197,57.0,2.0,43.83363526,18.31480262,9,1.0,1.0,1.0,0,0,1.0,26,97850.0
5198,66.0,3.0,43.84004304,18.32548854,9,1.0,1.0,0,0,0,2.0,26,99000.0
5199,68.0,3.0,43.84217882,18.3326554,8,1.0,1.0,0,0,0,4.0,26,120000.0
5200,59.0,2.0,43.84527401,18.3262181,8,0,1.0,0,1.0,0,1.0,26,100000.0
5201,64.0,2.0,43.84224842,18.33493616,8,1.0,0,0,0,0,2.0,26,106000.0
5202,120.0,4.0,43.84527401,18.32674381,7,1.0,1.0,0,1.0,1.0,1.0,26,192000.0
5204,50.0,2.0,43.84063116,18.32578895,11,1.0,1.0,1.0,0,0,2.0,26,87000.0
5206,50.0,2.0,43.84140162,18.32541552,11,1.0,1.0,1.0,0,0,4.0,26,83000.0
5207,42.0,2.0,43.84248497,18.33241072,6,1.0,1.0,1.0,1.0,0,2.0,26,74000.0
5208,27.0,0.5,43.84113412,18.32520511,9,1.0,1.0,1.0,0,0,2.0,26,65000.0
5209,50.0,2.0,43.84046461,18.328017000000006,12,1.0,1.0,1.0,0,0,1.0,26,86000.0
5210,61.0,2.0,43.84558352,18.32465169,1,1.0,1.0,0,1.0,0,1.0,26,85000.0
5211,56.0,3.0,43.83995018,18.32544562,5,1.0,0,0,0,0,2.0,26,95000.0
5212,38.0,2.0,43.84171115,18.33089795,2,0,1.0,0,0,0,6.0,26,63000.0
5214,60.0,3.0,43.84301453,18.33246228,12,1.0,1.0,0,0,0,4.0,26,102000.0
5215,58.0,2.0,43.84154865,18.32523313,4,1.0,1.0,1.0,1.0,1.0,3.0,26,120000.0
5216,70.0,3.0,43.83555457,18.32244155,5,1.0,0,0,1.0,1.0,1.0,26,94000.0
5217,58.0,2.0,43.84490259,18.32711932,2,1.0,1.0,1.0,1.0,1.0,3.0,26,89000.0
5218,45.0,3.0,43.84115737,18.31385848,1,1.0,1.0,1.0,1.0,0,3.0,26,74000.0
5219,64.0,3.0,43.84378496,18.32201447,5,1.0,1.0,1.0,1.0,0,1.0,26,96990.0
5220,77.0,3.0,43.83765955,18.32312819,7,1.0,1.0,1.0,1.0,0,1.0,26,140000.0
5221,66.0,2.0,43.84533591,18.32553145,5,1.0,1.0,1.0,1.0,0,3.0,26,118800.0
5222,55.0,3.0,43.84131213,18.31823585,4,1.0,1.0,1.0,1.0,0,3.0,26,108000.0
5223,60.0,2.0,43.84109546,18.32553145,7,1.0,1.0,1.0,1.0,0,1.0,26,130000.0
5224,58.0,2.0,43.83549266,18.31823585,2,1.0,0,1.0,0,0,4.0,26,96000.0
5225,37.0,0.5,43.83772146,18.3206391,12,0,1.0,0,0,0,6.0,26,80000.0
5226,81.0,3.0,43.83647987,18.33231416,0,1.0,1.0,0,1.0,0,4.0,26,120000.0
5227,76.0,3.0,43.84121928,18.32615373,7,1.0,1.0,1.0,0,1.0,2.0,26,125000.0
5228,76.0,3.0,43.84056925,18.32583186,7,1.0,1.0,1.0,0,1.0,1.0,26,125000.0
5229,58.0,2.0,43.8413165,18.32454648,6,1.0,1.0,1.0,1.0,1.0,3.0,26,120000.0
5231,69.0,2.0,43.84090637,18.31358161,3,1.0,1.0,1.0,1.0,0,3.0,26,135000.0
5232,31.0,1.0,43.8428443,18.32562801,4,1.0,1.0,1.0,1.0,0,3.0,26,90000.0
5233,63.0,3.0,43.84069307,18.32613227,7,1.0,0,0,0,0,1.0,26,98000.0
5234,77.0,4.0,43.84044544,18.32357881,1,0,1.0,1.0,1.0,0,1.0,26,131648.0
5235,78.0,4.0,43.8405383,18.32355735,1,0,1.0,1.0,1.0,0,1.0,26,133399.0
5236,88.0,4.0,43.84066212,18.32366464,4,0,1.0,1.0,1.0,0,1.0,26,150348.0
5237,66.0,3.0,43.84070855,18.32345006,1,0,1.0,1.0,1.0,0,1.0,26,113781.0
5238,77.0,4.0,43.84032163,18.32578895,1,0,1.0,1.0,0,0,1.0,26,131648.0
5239,78.0,4.0,43.8401359,18.32578895,4,0,1.0,1.0,0,0,1.0,26,133399.0
5240,78.0,4.0,43.8409407,18.32518813,4,0,1.0,1.0,0,0,1.0,26,133399.0
5241,88.0,4.0,43.84025972,18.32548854,4,0,1.0,1.0,0,0,1.0,26,150348.0
5242,29.0,0.5,43.84035258,18.32613227,3,0,1.0,1.0,0,0,2.0,26,53000.0
5243,67.0,3.0,43.83995018,18.32596061,1,0,1.0,0,0,0,1.0,26,113781.0
5246,65.0,3.0,43.84137404,18.32513985,5,1.0,1.0,1.0,1.0,0,1.0,26,130000.0
5248,80.0,4.0,43.83702497,18.32799909,5,1.0,1.0,1.0,1.0,1.0,1.0,26,145000.0
5249,42.0,2.0,43.84032163,18.32561728,1,1.0,1.0,1.0,0,0,4.0,26,75000.0
5250,67.0,3.0,43.8411153,18.32617726,11,1.0,1.0,1.0,1.0,0,3.0,26,118000.0
5252,59.0,3.0,43.83995018,18.32484481,13,1.0,1.0,0,0,0,4.0,26,85000.0
5254,57.0,2.0,43.84564542,18.32664725,4,1.0,1.0,1.0,1.0,0,1.0,26,88000.0
5255,39.0,0.5,43.84280557,18.33497908,9,1.0,1.0,1.0,0,0,2.0,26,63000.0
5258,33.0,0.5,43.84106451,18.32647559,12,1.0,0,1.0,1.0,0,2.0,26,93000.0
5260,67.0,3.0,43.84034097,18.32400259,2,0,1.0,1.0,1.0,1.0,1.0,26,113300.0
5261,57.0,3.0,43.8409407,18.32596061,12,1.0,0,1.0,1.0,0,2.0,26,94875.0
5263,31.0,0.5,43.84048076,18.3252063,6,1.0,1.0,1.0,0,0,4.0,26,61000.0
5266,68.0,3.0,43.84403595,18.32364318,7,1.0,1.0,1.0,1.0,0,1.0,26,114920.0
5268,76.0,3.0,43.84133535,18.32569239,7,1.0,1.0,1.0,1.0,0,1.0,26,130000.0
5270,44.0,2.0,43.84229925,18.33282914,1,1.0,0,1.0,0,0,1.0,26,76000.0
5271,78.0,3.0,43.84159071,18.32460877,7,1.0,1.0,1.0,0,1.0,1.0,26,128700.0
5272,50.0,2.0,43.84050735,18.3251023,11,1.0,1.0,0,0,0,4.0,26,83000.0
5273,44.0,3.0,43.8409407,18.32578895,7,1.0,1.0,1.0,0,0,4.0,26,77000.0
5276,42.0,1.0,43.84106451,18.32578895,4,1.0,0,0,0,0,2.0,26,73000.0
5277,59.0,2.0,43.84160619,18.32471606,4,1.0,1.0,1.0,0,0,2.0,26,104500.0
5279,29.0,0.5,43.83976446,18.32600352,7,1.0,1.0,1.0,1.0,0,1.0,26,59000.0
5280,63.0,3.0,43.84155976,18.32681891,7,1.0,0,0,1.0,1.0,4.0,26,105000.0
5281,53.0,3.0,43.84044544,18.32664725,13,1.0,0,0,0,0,4.0,26,112000.0
5283,139.0,4.0,43.84323120000001,18.33076713,7,1.0,1.0,1.0,0,0,2.0,26,450000.0
5284,56.0,2.0,43.84155976,18.32664725,11,1.0,1.0,0,0,0,4.0,26,95000.0
5285,59.0,2.0,43.84550614,18.32456586,6,1.0,1.0,0,1.0,1.0,1.0,26,85000.0
5286,51.0,2.0,43.83992693,18.32577373,12,1.0,1.0,1.0,0,0,2.0,26,85000.0
5288,45.0,2.0,43.84267406,18.33643195,4,1.0,1.0,0,0,0,4.0,26,79000.0
5289,50.0,3.0,43.83498823,18.31700418,2,1.0,1.0,0,0,0,4.0,26,90000.0
5290,54.0,2.0,43.84118832,18.32578895,1,1.0,0,0,0,0,2.0,26,86400.0
